step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
10,0.264,-26.4919,21.6329,0.4912,-0.1019,-0.0014,0.4097,0.161,73.849,73.849,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.5267,0.0249,0.528,0.7462,-0.1153,0,0,0,0.972,0.606,0.394,0,0,8.0,4,SEARCH_PHASE,-0.1019,-0.0014,-62.6164,39.1514
11,0.29,-26.4946,21.6328,0.5003,-0.132,-0.0016,0.4583,0.17,73.851,73.852,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.5741,0.033,0.576,0.8139,-0.1401,0,0,0,0.972,0.602,0.398,0,0,9.0,4,SEARCH_PHASE,-0.132,-0.0016,-62.619,39.1513
12,0.318,-26.4979,21.6329,0.5105,-0.1632,0.0004,0.5073,0.18,73.854,73.854,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.6215,0.0401,0.624,0.8816,-0.1027,0,0,0,0.972,0.597,0.403,0,0,10.0,4,SEARCH_PHASE,-0.1632,0.0004,-62.6223,39.1514
13,0.346,-26.5018,21.6329,0.5216,-0.1993,0.0018,0.5559,0.191,73.857,73.858,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.6687,0.049,0.672,0.9493,-0.1274,0,0,0,0.969,0.595,0.405,0,0,11.0,4,SEARCH_PHASE,-0.1993,0.0018,-62.6262,39.1514
14,0.377,-26.5066,21.633,0.5337,-0.2375,0.0059,0.6049,0.203,73.861,73.862,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.7161,0.0567,0.72,1.017,-0.0918,0,0,0,0.969,0.592,0.408,0,0,12.0,4,SEARCH_PHASE,-0.2375,0.0059,-62.631,39.1515
15,0.408,-26.5122,21.6332,0.5468,-0.2816,0.01,0.6528,0.216,73.866,73.867,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.7634,0.0649,0.768,1.0848,-0.1169,0,0,0,0.942,0.579,0.421,0,0,11.5,4,SEARCH_PHASE,-0.2816,0.01,-62.6366,39.1517
16,0.437,-26.5188,21.6335,0.5608,-0.3273,0.0172,0.701,0.23,73.872,73.873,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.8108,0.0726,0.816,1.1526,-0.0815,0,0,0,0.94,0.576,0.424,0,0,11.0,4,SEARCH_PHASE,-0.3273,0.0172,-62.6432,39.1521
17,0.467,-26.5263,21.634,0.5757,-0.3782,0.0248,0.748,0.245,73.879,73.879,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.8576,0.0831,0.864,1.2202,-0.1069,0,0,0,0.934,0.586,0.414,0,0,10.5,4,SEARCH_PHASE,-0.3782,0.0248,-62.6507,39.1525
18,0.501,-26.5349,21.6348,0.5916,-0.4302,0.0357,0.795,0.261,73.886,73.887,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.9043,0.0941,0.912,1.2878,-0.0847,0,0,0,0.93,0.578,0.422,0,0,10.0,4,SEARCH_PHASE,-0.4302,0.0357,-62.6593,39.1533
19,0.531,-26.5447,21.6357,0.6085,-0.4868,0.0474,0.8409,0.278,73.895,73.896,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.9504,0.1076,0.96,1.3551,-0.1164,0,0,0,0.926,0.582,0.418,0,0,9.5,4,SEARCH_PHASE,-0.4868,0.0474,-62.6691,39.1542
20,0.559,-26.5556,21.6369,0.6262,-0.5442,0.0613,0.8871,0.296,73.905,73.906,36.1244,-17.5185,0.2,0.0,0.0,0.0,-0.9965,0.1209,1.008,1.4226,-0.0818,0,0,0,0.924,0.578,0.422,0,0,9.0,4,SEARCH_PHASE,-0.5442,0.0613,-62.68,39.1554
21,0.587,-26.5676,21.6384,0.6448,-0.6039,0.0742,0.9321,0.314,73.916,73.917,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.0426,0.1344,1.056,1.49,-0.1029,0,0,0,0.92,0.578,0.422,0,0,8.5,4,SEARCH_PHASE,-0.6039,0.0742,-62.692,39.1569
22,0.615,-26.5809,21.6402,0.6644,-0.6617,0.0889,0.9786,0.334,73.928,73.929,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.088,0.15,1.104,1.5572,-0.0986,0,0,0,0.918,0.578,0.422,0,0,8.0,4,SEARCH_PHASE,-0.6617,0.0889,-62.7053,39.1587
23,0.642,-26.5953,21.6423,0.6849,-0.7217,0.1027,1.0244,0.354,73.941,73.943,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.1331,0.1664,1.152,1.6244,-0.0984,0,0,0,0.913,0.572,0.428,0,0,6.0,4,SEARCH_PHASE,-0.7217,0.1027,-62.7197,39.1608
24,0.671,-26.6109,21.6446,0.7063,-0.7804,0.1167,1.0709,0.376,73.956,73.958,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.1772,0.1853,1.2,1.6912,-0.081,0,0,0,0.911,0.572,0.428,0,0,4.0,4,SEARCH_PHASE,-0.7804,0.1167,-62.7353,39.1631
25,0.701,-26.6277,21.6472,0.7287,-0.8414,0.1298,1.1165,0.398,73.971,73.973,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.2208,0.2053,1.248,1.7579,-0.097,0,0,0,0.906,0.564,0.436,0,0,2.0,4,SEARCH_PHASE,-0.8414,0.1298,-62.7521,39.1657
26,0.729,-26.6458,21.6501,0.7519,-0.9009,0.1446,1.1627,0.421,73.988,73.99,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.2631,0.228,1.296,1.824,-0.0804,0,0,0,0.904,0.557,0.443,0,0,0.0,4,SEARCH_PHASE,-0.9009,0.1446,-62.7702,39.1686
27,0.761,-26.665,21.6532,0.7761,-0.9624,0.1581,1.2082,0.446,74.006,74.009,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.3047,0.252,1.344,1.89,-0.0977,0,0,0,0.899,0.556,0.444,0,0,0.0,4,SEARCH_PHASE,-0.9624,0.1581,-62.7894,39.1717
28,0.791,-26.6854,21.6567,0.8011,-1.0219,0.1729,1.2541,0.471,74.025,74.028,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.3453,0.2775,1.392,1.9557,-0.0813,0,0,0,0.898,0.554,0.446,0,0,0.0,4,SEARCH_PHASE,-1.0219,0.1729,-62.8098,39.1752
29,0.82,-26.7071,21.6604,0.8271,-1.0824,0.1859,1.3,0.497,74.046,74.048,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.386,0.3031,1.44,2.0215,-0.0652,0,0,0,0.894,0.55,0.45,0,0,0.0,4,SEARCH_PHASE,-1.0824,0.1859,-62.8315,39.1789
30,0.848,-26.7299,21.6644,0.8541,-1.1398,0.1995,1.3466,0.524,74.067,74.07,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.428,0.3263,1.488,2.088,-0.0956,0,0,0,0.892,0.56,0.44,0,0,0.0,4,SEARCH_PHASE,-1.1398,0.1995,-62.8543,39.1829
31,0.88,-26.7538,21.6687,0.8819,-1.1974,0.2145,1.393,0.551,74.09,74.093,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.4708,0.348,1.536,2.1549,-0.0658,0,0,0,0.888,0.557,0.443,0,0,0.0,4,SEARCH_PHASE,-1.1974,0.2145,-62.8782,39.1872
32,0.912,-26.7789,21.6732,0.9107,-1.253,0.2274,1.4401,0.58,74.114,74.117,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.5154,0.3657,1.584,2.2224,-0.1023,0,0,0,0.887,0.552,0.448,0,0,0.0,4,SEARCH_PHASE,-1.253,0.2274,-62.9033,39.1917
33,0.944,-26.805,21.6781,0.9405,-1.308,0.2425,1.487,0.61,74.138,74.142,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.56,0.3835,1.632,2.29,-0.0694,0,0,0,0.882,0.554,0.446,0,0,0.0,4,SEARCH_PHASE,-1.308,0.2425,-62.9295,39.1966
34,0.983,-26.8323,21.6832,0.9712,-1.3603,0.2556,1.5346,0.641,74.164,74.168,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.6058,0.3977,1.68,2.3578,-0.1057,0,0,0,0.88,0.545,0.455,0,0,0.0,4,SEARCH_PHASE,-1.3603,0.2556,-62.9567,39.2017
35,1.023,-26.8605,21.6886,1.0028,-1.4125,0.2713,1.5818,0.672,74.191,74.195,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.651,0.4139,1.7,2.4057,-0.0755,0,0,0,0.876,0.547,0.453,0,0,0.0,4,SEARCH_PHASE,-1.4125,0.2713,-62.9849,39.2071
36,1.063,-26.8897,21.6943,1.0352,-1.4599,0.2849,1.6192,0.705,74.219,74.223,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.696,0.4307,1.7,2.4396,-0.1168,0,0,0,0.875,0.544,0.456,0,0,0.0,4,SEARCH_PHASE,-1.4599,0.2849,-63.0141,39.2128
37,1.105,-26.9198,21.7003,1.0681,-1.5041,0.3002,1.6438,0.738,74.247,74.253,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.738,0.4539,1.7,2.4732,-0.0788,0,0,0,0.87,0.546,0.454,0,0,0.0,4,SEARCH_PHASE,-1.5041,0.3002,-63.0442,39.2188
38,1.153,-26.9507,21.7066,1.1013,-1.5435,0.3135,1.6602,0.771,74.277,74.282,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.7787,0.4794,1.7,2.5067,-0.0998,0,0,0,0.869,0.547,0.453,0,0,0.0,4,SEARCH_PHASE,-1.5435,0.3135,-63.0751,39.2251
39,1.194,-26.9823,21.7132,1.1347,-1.5812,0.3288,1.671,0.804,74.307,74.313,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.8133,0.5127,1.7,2.5379,-0.0616,0,0,0,0.864,0.544,0.456,0,0,0.0,4,SEARCH_PHASE,-1.5812,0.3288,-63.1067,39.2317
40,1.24,-27.0146,21.72,1.1683,-1.6157,0.3435,1.6786,0.838,74.338,74.345,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.8465,0.5473,1.7,2.5689,-0.0902,0,0,0,0.862,0.515,0.485,0,0,0.0,4,SEARCH_PHASE,-1.6157,0.3435,-63.139,39.2385
41,1.278,-27.0476,21.7273,1.2019,-1.6491,0.3612,1.6833,0.872,74.37,74.377,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.8832,0.5782,1.7,2.6021,-0.052,0,0,0,0.857,0.513,0.487,0,0,0.0,4,SEARCH_PHASE,-1.6491,0.3612,-63.172,39.2458
42,1.319,-27.0812,21.7348,1.2357,-1.68,0.3788,1.6871,1.136,74.403,74.41,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9267,0.5985,1.7,2.6383,-0.0837,0,0,0,0.853,0.51,0.49,0,0,0.0,4,SEARCH_PHASE,-1.68,0.3788,-63.2056,39.2533
43,1.357,-27.1154,21.7428,1.2695,-1.7102,0.3995,1.6896,1.169,74.436,74.444,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9709,0.6172,1.7,2.675,-0.0941,0,0,0,0.845,0.516,0.484,0,0,0.0,4,SEARCH_PHASE,-1.7102,0.3995,-63.2398,39.2613
44,1.399,-27.1502,21.7512,1.3033,-1.7405,0.4207,1.6916,1.203,74.47,74.478,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0067,0.6492,1.7,2.7089,-0.0776,0,0,0,0.846,0.511,0.489,0,0,0.0,4,SEARCH_PHASE,-1.7405,0.4207,-63.2746,39.2697
45,1.432,-27.1856,21.7601,1.3372,-1.773,0.4423,1.6929,1.237,74.505,74.514,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0435,0.6801,1.7,2.7438,-0.0978,0,0,0,0.842,0.525,0.475,0,0,0.0,4,SEARCH_PHASE,-1.773,0.4423,-63.3101,39.2786
46,1.467,-27.2217,21.7694,1.371,-1.8047,0.4661,1.6938,1.271,74.54,74.55,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0711,0.7193,1.7,2.7743,-0.0817,0,0,0,0.836,0.523,0.477,0,0,0.0,4,SEARCH_PHASE,-1.8047,0.4661,-63.3462,39.2879
47,1.5,-27.2585,21.7792,1.4049,-1.839,0.4901,1.6936,1.305,74.577,74.587,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.1016,0.7564,1.7,2.8069,-0.1055,0,0,0,0.83,0.516,0.484,0,0,0.0,4,SEARCH_PHASE,-1.839,0.4901,-63.3829,39.2977
48,1.531,-27.296,21.7895,1.4388,-1.873,0.5163,1.6936,1.339,74.614,74.624,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.092,0.8034,1.7,2.8128,-0.083,0,0,0,0.839,0.514,0.486,0,0,0.0,4,SEARCH_PHASE,-1.873,0.5163,-63.4204,39.308
49,1.564,-27.3341,21.8004,1.4726,-1.9074,0.5421,1.6928,1.373,74.652,74.663,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.1014,0.8042,1.7,2.82,-0.0794,0,0,0,0.839,0.501,0.499,0,0,0.0,4,SEARCH_PHASE,-1.9074,0.5421,-63.4585,39.3189
50,1.595,-27.3729,21.8118,1.5065,-1.941,0.5699,1.6912,1.406,74.691,74.703,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0834,0.8487,1.7,2.8197,-0.1045,0,0,0,0.835,0.495,0.505,0,0,0.0,4,SEARCH_PHASE,-1.941,0.5699,-63.4974,39.3303
51,1.626,-27.4124,21.8238,1.5402,-1.9715,0.5997,1.6888,1.44,74.731,74.743,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0714,0.8786,1.7,2.82,-0.0793,0,0,0,0.832,0.493,0.507,0,0,0.0,4,SEARCH_PHASE,-1.9715,0.5997,-63.5368,39.3423
52,1.657,-27.4524,21.8364,1.574,-2.0021,0.6296,1.6868,1.474,74.772,74.784,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0895,0.8341,1.7,2.8199,-0.1045,0,0,0,0.829,0.495,0.505,0,0,0.0,4,SEARCH_PHASE,-2.0021,0.6296,-63.5768,39.3549
53,1.688,-27.493,21.8496,1.6076,-2.0294,0.6615,1.6838,1.508,74.813,74.826,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0751,0.8698,1.7,2.82,-0.1375,0,0,0,0.835,0.489,0.511,0,0,0.0,4,SEARCH_PHASE,-2.0294,0.6615,-63.6174,39.3681
54,1.721,-27.5341,21.8635,1.6413,-2.0547,0.6931,1.6814,1.541,74.855,74.869,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0586,0.9081,1.7,2.82,-0.102,0,0,0,0.833,0.49,0.51,0,0,0.0,4,SEARCH_PHASE,-2.0547,0.6931,-63.6585,39.382
55,1.755,-27.5756,21.8779,1.6749,-2.0771,0.7221,1.6806,1.575,74.898,74.913,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0694,0.8833,1.7,2.82,-0.0741,0,0,0,0.831,0.495,0.505,0,0,0.0,4,SEARCH_PHASE,-2.0771,0.7221,-63.7001,39.3964
56,1.788,-27.6176,21.8929,1.7085,-2.0976,0.7511,1.6793,1.608,74.942,74.957,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0874,0.8388,1.7,2.8197,-0.097,0,0,0,0.827,0.498,0.502,0,0,0.0,4,SEARCH_PHASE,-2.0976,0.7511,-63.742,39.4114
57,1.82,-27.6599,21.9086,1.742,-2.1127,0.7822,1.6772,1.642,74.986,75.002,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.1048,0.7941,1.7,2.8197,-0.1387,0,0,0,0.828,0.501,0.499,0,0,0.0,4,SEARCH_PHASE,-2.1127,0.7822,-63.7843,39.4271
58,1.853,-27.7024,21.9248,1.7755,-2.126,0.8136,1.6749,1.676,75.031,75.047,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0866,0.8385,1.7,2.8191,-0.1586,0,0,0,0.831,0.501,0.499,0,0,0.0,4,SEARCH_PHASE,-2.126,0.8136,-63.8268,39.4433
59,1.889,-27.7451,21.9417,1.809,-2.1356,0.8421,1.6745,1.709,75.076,75.093,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.069,0.8832,1.7,2.8197,-0.1318,0,0,0,0.833,0.507,0.493,0,0,0.0,4,SEARCH_PHASE,-2.1356,0.8421,-63.8695,39.4602
60,1.927,-27.788,21.959,1.8425,-2.1445,0.866,1.6759,1.743,75.122,75.14,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0492,0.9269,1.7,2.8193,-0.1045,0,0,0,0.832,0.503,0.497,0,0,0.0,4,SEARCH_PHASE,-2.1445,0.866,-63.9124,39.4775
61,1.965,-27.831,21.9767,1.8761,-2.1492,0.8869,1.6777,1.776,75.168,75.186,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0393,0.9507,1.7,2.82,-0.1138,0,0,0,0.833,0.488,0.512,0,0,0.0,4,SEARCH_PHASE,-2.1492,0.8869,-63.9554,39.4952
62,1.999,-27.874,21.9949,1.9097,-2.1523,0.9068,1.6795,1.81,75.214,75.233,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.018,0.9937,1.7,2.8195,-0.0866,0,0,0,0.832,0.483,0.517,0,0,0.0,4,SEARCH_PHASE,-2.1523,0.9068,-63.9984,39.5134
63,2.032,-27.917,22.0134,1.9433,-2.1512,0.9247,1.6815,1.843,75.26,75.28,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9967,1.0367,1.7,2.8198,-0.1048,0,0,0,0.832,0.484,0.516,0,0,0.0,4,SEARCH_PHASE,-2.1512,0.9247,-64.0414,39.5319
64,2.065,-27.96,22.0322,1.977,-2.1483,0.9424,1.6832,1.877,75.307,75.327,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9775,1.0733,1.7,2.82,-0.0635,0,0,0,0.829,0.486,0.514,0,0,0.0,4,SEARCH_PHASE,-2.1483,0.9424,-64.0844,39.5507
65,2.095,-28.0028,22.0514,2.0107,-2.1415,0.9582,1.6855,1.911,75.353,75.375,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9997,1.0308,1.7,2.8199,-0.101,0,0,0,0.838,0.495,0.505,0,0,0.0,4,SEARCH_PHASE,-2.1415,0.9582,-64.1272,39.5699
66,2.128,-28.0455,22.0709,2.0444,-2.1326,0.9752,1.6862,1.944,75.4,75.422,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9881,1.0536,1.7,2.82,-0.0814,0,0,0,0.836,0.493,0.507,0,0,0.0,4,SEARCH_PHASE,-2.1326,0.9752,-64.1699,39.5894
67,2.159,-28.0879,22.0907,2.0781,-2.1201,0.9904,1.687,1.978,75.446,75.469,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0099,1.0108,1.7,2.8198,-0.1088,0,0,0,0.837,0.495,0.505,0,0,0.0,4,SEARCH_PHASE,-2.1201,0.9904,-64.2123,39.6092
68,2.188,-28.13,22.1108,2.1119,-2.1063,1.0052,1.6867,2.012,75.492,75.517,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0034,1.0241,1.7,2.82,-0.097,0,0,0,0.835,0.49,0.51,0,0,0.0,4,SEARCH_PHASE,-2.1063,1.0052,-64.2544,39.6293
69,2.217,-28.1718,22.1311,2.1456,-2.0893,1.0176,1.6865,2.046,75.539,75.564,36.1244,-17.5185,0.2,0.0,0.0,0.0,-2.0144,1.0024,1.7,2.82,-0.093,0,0,0,0.832,0.487,0.513,0,0,0.0,4,SEARCH_PHASE,-2.0893,1.0176,-64.2962,39.6497
70,2.245,-28.2132,22.1517,2.1793,-2.0716,1.0281,1.6858,2.079,75.585,75.611,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9983,1.034,1.7,2.82,-0.1134,0,0,0,0.828,0.478,0.522,0,0,0.0,4,SEARCH_PHASE,-2.0716,1.0281,-64.3376,39.6702
71,2.271,-28.2543,22.1725,2.213,-2.0534,1.0375,1.6863,2.113,75.631,75.657,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9755,1.0762,1.7,2.8197,-0.0866,0,0,0,0.827,0.477,0.523,0,0,0.0,4,SEARCH_PHASE,-2.0534,1.0375,-64.3787,39.691
72,2.296,-28.295,22.1933,2.2468,-2.0369,1.0439,1.6871,2.147,75.676,75.704,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9521,1.1181,1.7,2.8197,-0.0559,0,0,0,0.823,0.475,0.525,0,0,0.0,4,SEARCH_PHASE,-2.0369,1.0439,-64.4194,39.7118
73,2.323,-28.3354,22.2143,2.2805,-2.0194,1.0488,1.6879,2.181,75.722,75.75,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9693,1.0883,1.7,2.82,-0.0976,0,0,0,0.821,0.472,0.528,0,0,0.0,4,SEARCH_PHASE,-2.0194,1.0488,-64.4598,39.7328
74,2.349,-28.3755,22.2354,2.3143,-2.0024,1.0549,1.6879,2.214,75.767,75.796,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9456,1.1301,1.7,2.82,-0.0541,0,0,0,0.817,0.469,0.531,0,0,0.0,4,SEARCH_PHASE,-2.0024,1.0549,-64.4999,39.7539
75,2.377,-28.4151,22.2566,2.3481,-1.9844,1.0592,1.6882,2.248,75.812,75.842,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9692,1.0883,1.7,2.82,-0.0955,0,0,0,0.815,0.466,0.534,0,0,0.0,4,SEARCH_PHASE,-1.9844,1.0592,-64.5396,39.7751
76,2.409,-28.4545,22.2779,2.3818,-1.9673,1.0651,1.6877,2.282,75.856,75.888,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9665,1.0933,1.7,2.82,-0.0633,0,0,0,0.811,0.459,0.541,0,0,0.0,4,SEARCH_PHASE,-1.9673,1.0651,-64.5789,39.7964
77,2.442,-28.4935,22.2993,2.4156,-1.9494,1.0695,1.6872,2.316,75.901,75.933,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9761,1.0759,1.7,2.82,-0.1002,0,0,0,0.807,0.45,0.55,0,0,0.0,4,SEARCH_PHASE,-1.9494,1.0695,-64.6179,39.8178
78,2.474,-28.5321,22.3208,2.4493,-1.9329,1.0748,1.6869,2.349,75.945,75.978,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9525,1.1178,1.7,2.8199,-0.057,0,0,0,0.8,0.442,0.558,0,0,0.0,4,SEARCH_PHASE,-1.9329,1.0748,-64.6565,39.8393
79,2.507,-28.5705,22.3424,2.483,-1.9175,1.0785,1.6872,2.383,75.989,76.023,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9583,1.108,1.7,2.82,-0.098,0,0,0,0.796,0.438,0.562,0,0,0.0,4,SEARCH_PHASE,-1.9175,1.0785,-64.6949,39.8609
80,2.54,-28.6086,22.364,2.5168,-1.9051,1.0838,1.6874,2.417,76.033,76.068,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9335,1.1491,1.7,2.8194,-0.0567,0,0,0,0.789,0.456,0.544,0,0,0.0,4,SEARCH_PHASE,-1.9051,1.0838,-64.733,39.8825
81,2.572,-28.6465,22.3858,2.5505,-1.8942,1.0878,1.688,2.451,76.076,76.113,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.9089,1.1903,1.7,2.8197,-0.0968,0,0,0,0.784,0.454,0.546,0,0,0.0,4,SEARCH_PHASE,-1.8942,1.0878,-64.7709,39.9043
82,2.604,-28.6842,22.4077,2.5843,-1.8862,1.0937,1.6884,2.484,76.12,76.157,36.1244,-17.5185,0.2,0.0,0.0,0.0,-1.8826,1.2304,1.7,2.8193,-0.0671,0,0,0,0.78,0.451,0.549,0,0,0.0,4,SEARCH_PHASE,-1.8862,1.0937,-64.8086,39.9262
