step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad
310,10.561,1.5474,-2.827,4.5871,-0.7884,-0.5406,-0.4124,4.567,1.377,4.598,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.1061,-0.7276,-0.4329,1.393,-0.4325,1,1,0,0.612,0.255,0.745,0,0,0.0,5,DESCENT_PHASE,-0.7884,-0.5406
311,10.589,1.5309,-2.8384,4.5788,-0.8248,-0.5666,-0.4162,4.559,1.357,4.584,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.0662,-0.7011,-0.4264,1.3454,-0.4001,1,1,0,0.612,0.253,0.747,0,0,0.0,5,DESCENT_PHASE,-0.8248,-0.5666
312,10.621,1.5136,-2.8503,4.5704,-0.863,-0.5952,-0.4206,4.55,1.336,4.57,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.0262,-0.6745,-0.4191,1.2975,-0.3709,1,1,0,0.607,0.253,0.747,0,0,0.0,5,DESCENT_PHASE,-0.863,-0.5952
313,10.653,1.4956,-2.8627,4.5619,-0.9012,-0.6231,-0.4243,4.542,1.314,4.556,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9863,-0.6478,-0.4127,1.2501,-0.3994,1,1,0,0.605,0.25,0.75,0,0,0.0,5,DESCENT_PHASE,-0.9012,-0.6231
314,10.684,1.4768,-2.8757,4.5534,-0.9378,-0.6484,-0.4258,4.533,1.292,4.541,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9464,-0.6211,-0.4101,1.204,-0.368,1,1,0,0.598,0.247,0.753,0,0,0.0,5,DESCENT_PHASE,-0.9378,-0.6484
315,10.718,1.4574,-2.8891,4.5448,-0.9712,-0.6728,-0.4268,4.525,1.268,4.526,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.9065,-0.5944,-0.4085,1.1584,-0.4042,1,1,0,0.596,0.249,0.751,0,0,0.0,5,DESCENT_PHASE,-0.9712,-0.6728
316,10.753,1.4374,-2.903,4.5363,-0.9995,-0.6931,-0.4271,4.516,1.244,4.511,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8667,-0.5676,-0.408,1.1134,-0.3707,1,1,0,0.589,0.23,0.77,0,0,0.0,5,DESCENT_PHASE,-0.9995,-0.6931
317,10.788,1.4169,-2.9172,4.5277,-1.0245,-0.7121,-0.4267,4.508,1.219,4.496,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.8269,-0.5408,-0.4087,1.0692,-0.3909,1,1,0,0.586,0.228,0.772,0,0,0.0,5,DESCENT_PHASE,-1.0245,-0.7121
318,10.824,1.396,-2.9318,4.5193,-1.0448,-0.7264,-0.4246,4.499,1.193,4.481,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7871,-0.514,-0.4122,1.0264,-0.3809,1,1,0,0.58,0.238,0.762,0,0,0.0,5,DESCENT_PHASE,-1.0448,-0.7264
319,10.858,1.3749,-2.9465,4.5108,-1.0569,-0.7372,-0.4225,4.491,1.167,4.466,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7473,-0.487,-0.4157,0.9841,-0.3759,1,1,0,0.576,0.232,0.768,0,0,0.0,5,DESCENT_PHASE,-1.0569,-0.7372
320,10.891,1.3536,-2.9614,4.5024,-1.0641,-0.7433,-0.4194,4.482,1.142,4.451,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.7077,-0.46,-0.421,0.9432,-0.3597,1,1,0,0.565,0.218,0.782,0,0,0.0,5,DESCENT_PHASE,-1.0641,-0.7433
321,10.926,1.3323,-2.9763,4.4941,-1.0638,-0.7443,-0.4168,4.474,1.116,4.437,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.668,-0.4329,-0.4255,0.9026,-0.384,1,1,0,0.561,0.208,0.792,0,0,0.0,5,DESCENT_PHASE,-1.0638,-0.7443
322,10.96,1.3111,-2.991,4.4858,-1.0595,-0.7387,-0.4138,4.466,1.09,4.422,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.6284,-0.4059,-0.4305,0.8631,-0.3984,1,1,0,0.558,0.203,0.797,0,0,0.0,5,DESCENT_PHASE,-1.0595,-0.7387
323,10.993,1.2902,-3.0056,4.4776,-1.0481,-0.7278,-0.4117,4.458,1.064,4.408,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5888,-0.3788,-0.434,0.8237,-0.3843,1,1,0,0.556,0.201,0.799,0,0,0.0,5,DESCENT_PHASE,-1.0481,-0.7278
324,11.028,1.2695,-3.0198,4.4694,-1.0319,-0.7126,-0.4096,4.449,1.039,4.394,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5491,-0.3518,-0.4377,0.7854,-0.4102,1,1,0,0.557,0.203,0.797,0,0,0.0,5,DESCENT_PHASE,-1.0319,-0.7126
325,11.062,1.2494,-3.0337,4.4612,-1.0085,-0.6923,-0.4076,4.441,1.015,4.38,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5094,-0.3248,-0.4411,0.748,-0.3614,1,1,0,0.552,0.195,0.805,0,0,0.0,5,DESCENT_PHASE,-1.0085,-0.6923
326,11.097,1.2298,-3.0471,4.4531,-0.9797,-0.6689,-0.4056,4.433,0.991,4.367,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4696,-0.2979,-0.4445,0.7119,-0.4034,1,1,0,0.554,0.189,0.811,0,0,0.0,5,DESCENT_PHASE,-0.9797,-0.6689
327,11.128,1.2109,-3.0599,4.445,-0.9443,-0.6394,-0.4061,4.425,0.968,4.354,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4297,-0.2712,-0.4437,0.6746,-0.3964,1,1,0,0.552,0.188,0.812,0,0,0.0,5,DESCENT_PHASE,-0.9443,-0.6394
328,11.163,1.1928,-3.072,4.4369,-0.9031,-0.6063,-0.406,4.417,0.946,4.341,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3896,-0.2449,-0.4438,0.6393,-0.4212,1,1,0,0.562,0.187,0.813,0,0,0.0,5,DESCENT_PHASE,-0.9031,-0.6063
329,11.195,1.1757,-3.0834,4.4288,-0.858,-0.5699,-0.4063,4.409,0.926,4.329,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3488,-0.2196,-0.4433,0.6053,-0.3966,1,1,0,0.562,0.186,0.814,0,0,0.0,5,DESCENT_PHASE,-0.858,-0.5699
330,11.228,1.1596,-3.094,4.4206,-0.8055,-0.532,-0.4082,4.401,0.907,4.317,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3576,-0.2263,-0.4401,0.6105,-0.4418,1,1,0,0.568,0.192,0.808,0,0,0.0,5,DESCENT_PHASE,-0.8055,-0.532
331,11.257,1.1446,-3.1039,4.4123,-0.7496,-0.4918,-0.4135,4.392,0.889,4.305,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3713,-0.2361,-0.4311,0.616,-0.415,1,1,0,0.565,0.187,0.813,0,0,0.0,5,DESCENT_PHASE,-0.7496,-0.4918
332,11.286,1.1308,-3.1129,4.4039,-0.691,-0.4519,-0.4196,4.384,0.872,4.293,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3863,-0.2462,-0.4207,0.622,-0.4499,1,1,0,0.567,0.191,0.809,0,0,0.0,5,DESCENT_PHASE,-0.691,-0.4519
333,11.314,1.1181,-3.1211,4.3954,-0.6324,-0.4107,-0.4248,4.375,0.857,4.282,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4017,-0.2571,-0.4119,0.6302,-0.4373,1,1,0,0.563,0.183,0.817,0,0,0.0,5,DESCENT_PHASE,-0.6324,-0.4107
334,11.34,1.1066,-3.1285,4.3869,-0.5741,-0.3711,-0.4289,4.367,0.843,4.271,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4176,-0.2679,-0.4048,0.6403,-0.456,1,1,0,0.565,0.189,0.811,0,0,0.0,5,DESCENT_PHASE,-0.5741,-0.3711
335,11.368,1.0962,-3.1352,4.3782,-0.519,-0.3322,-0.4314,4.358,0.831,4.26,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4328,-0.2788,-0.4006,0.6524,-0.4715,1,1,0,0.567,0.193,0.807,0,0,0.0,5,DESCENT_PHASE,-0.519,-0.3322
336,11.394,1.0869,-3.1411,4.3696,-0.4659,-0.2964,-0.4328,4.35,0.82,4.249,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4479,-0.289,-0.3982,0.6653,-0.4455,1,1,0,0.563,0.192,0.808,0,0,0.0,5,DESCENT_PHASE,-0.4659,-0.2964
337,11.421,1.0786,-3.1464,4.3609,-0.4171,-0.2644,-0.4332,4.341,0.81,4.239,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4618,-0.2983,-0.3976,0.6785,-0.4672,1,1,0,0.568,0.2,0.8,0,0,0.0,5,DESCENT_PHASE,-0.4171,-0.2644
338,11.447,1.0711,-3.1511,4.3522,-0.3748,-0.2351,-0.4328,4.332,0.801,4.229,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.474,-0.3069,-0.3982,0.691,-0.4441,1,1,0,0.566,0.203,0.797,0,0,0.0,5,DESCENT_PHASE,-0.3748,-0.2351
339,11.474,1.0644,-3.1553,4.3436,-0.3358,-0.2102,-0.4319,4.324,0.793,4.219,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4855,-0.3143,-0.3997,0.703,-0.4746,1,1,0,0.571,0.21,0.79,0,0,0.0,5,DESCENT_PHASE,-0.3358,-0.2102
340,11.502,1.0583,-3.1591,4.335,-0.303,-0.1879,-0.4294,4.315,0.786,4.209,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4951,-0.321,-0.404,0.7151,-0.4442,1,1,0,0.574,0.216,0.784,0,0,0.0,5,DESCENT_PHASE,-0.303,-0.1879
341,11.528,1.0528,-3.1625,4.3265,-0.2774,-0.1714,-0.4268,4.306,0.78,4.199,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5026,-0.3259,-0.4084,0.725,-0.4742,1,1,0,0.582,0.234,0.766,0,0,0.0,5,DESCENT_PHASE,-0.2774,-0.1714
342,11.554,1.0476,-3.1657,4.318,-0.2569,-0.158,-0.4234,4.298,0.774,4.19,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5086,-0.33,-0.4141,0.7342,-0.4421,1,1,0,0.586,0.239,0.761,0,0,0.0,5,DESCENT_PHASE,-0.2569,-0.158
343,11.58,1.0428,-3.1687,4.3096,-0.2436,-0.1509,-0.4211,4.29,0.768,4.181,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5125,-0.3322,-0.4181,0.7401,-0.4725,1,1,0,0.597,0.247,0.753,0,0,0.0,5,DESCENT_PHASE,-0.2436,-0.1509
344,11.608,1.038,-3.1716,4.3012,-0.2355,-0.1471,-0.4184,4.281,0.762,4.171,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5147,-0.3333,-0.4227,0.7447,-0.4388,1,1,0,0.602,0.255,0.745,0,0,0.0,5,DESCENT_PHASE,-0.2355,-0.1471
345,11.632,1.0334,-3.1746,4.2929,-0.2346,-0.1495,-0.417,4.273,0.757,4.162,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5147,-0.3324,-0.4252,0.7458,-0.4149,1,1,0,0.606,0.255,0.745,0,0,0.0,5,DESCENT_PHASE,-0.2346,-0.1495
346,11.656,1.0286,-3.1777,4.2846,-0.2392,-0.1553,-0.4162,4.265,0.751,4.153,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5131,-0.3304,-0.4265,0.7445,-0.4401,1,1,0,0.613,0.259,0.741,0,0,0.0,5,DESCENT_PHASE,-0.2392,-0.1553
347,11.68,1.0236,-3.181,4.2763,-0.2474,-0.163,-0.4152,4.256,0.745,4.144,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5102,-0.3277,-0.4282,0.7424,-0.3976,1,1,0,0.614,0.261,0.739,0,0,0.0,5,DESCENT_PHASE,-0.2474,-0.163
348,11.704,1.0184,-3.1845,4.2679,-0.261,-0.1744,-0.4156,4.248,0.739,4.135,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5057,-0.3238,-0.4275,0.7371,-0.4223,1,1,0,0.62,0.262,0.738,0,0,0.0,5,DESCENT_PHASE,-0.261,-0.1744
349,11.73,1.0128,-3.1882,4.2596,-0.2782,-0.1865,-0.416,4.24,0.732,4.125,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.5,-0.3197,-0.4268,0.731,-0.3931,1,1,0,0.621,0.267,0.733,0,0,0.0,5,DESCENT_PHASE,-0.2782,-0.1865
350,11.756,1.0069,-3.1922,4.2513,-0.2975,-0.2014,-0.4175,4.231,0.725,4.116,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4935,-0.3146,-0.4243,0.7229,-0.4159,1,1,0,0.625,0.272,0.728,0,0,0.0,5,DESCENT_PHASE,-0.2975,-0.2014
351,11.782,1.0005,-3.1966,4.2429,-0.3188,-0.2168,-0.4176,4.223,0.717,4.106,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4864,-0.3092,-0.424,0.7155,-0.3972,1,1,0,0.625,0.271,0.729,0,0,0.0,5,DESCENT_PHASE,-0.3188,-0.2168
352,11.808,0.9937,-3.2012,4.2346,-0.34,-0.234,-0.4186,4.215,0.709,4.096,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4792,-0.3031,-0.4224,0.7071,-0.391,1,1,0,0.624,0.267,0.733,0,0,0.0,5,DESCENT_PHASE,-0.34,-0.234
353,11.835,0.9865,-3.2063,4.2262,-0.363,-0.2512,-0.4202,4.206,0.7,4.087,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4714,-0.2969,-0.4196,0.6974,-0.3965,1,1,0,0.624,0.271,0.729,0,0,0.0,5,DESCENT_PHASE,-0.363,-0.2512
354,11.86,0.9787,-3.2116,4.2177,-0.3859,-0.2679,-0.4208,4.198,0.691,4.077,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4635,-0.2907,-0.4186,0.6889,-0.3764,1,1,0,0.619,0.264,0.736,0,0,0.0,5,DESCENT_PHASE,-0.3859,-0.2679
355,11.886,0.9706,-3.2173,4.2093,-0.407,-0.2841,-0.4212,4.189,0.681,4.067,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4561,-0.2846,-0.418,0.681,-0.4016,1,1,0,0.618,0.263,0.737,0,0,0.0,5,DESCENT_PHASE,-0.407,-0.2841
356,11.912,0.962,-3.2233,4.2009,-0.4291,-0.2978,-0.4211,4.181,0.67,4.057,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4483,-0.2793,-0.4181,0.6736,-0.3747,1,1,0,0.612,0.255,0.745,0,0,0.0,5,DESCENT_PHASE,-0.4291,-0.2978
357,11.939,0.953,-3.2295,4.1925,-0.4489,-0.3107,-0.421,4.172,0.66,4.047,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4411,-0.2741,-0.4183,0.6668,-0.4088,1,1,0,0.611,0.253,0.747,0,0,0.0,5,DESCENT_PHASE,-0.4489,-0.3107
358,11.965,0.9437,-3.2359,4.1841,-0.4666,-0.3202,-0.4208,4.164,0.648,4.036,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4345,-0.2699,-0.4186,0.661,-0.3732,1,1,0,0.605,0.243,0.757,0,0,0.0,5,DESCENT_PHASE,-0.4666,-0.3202
359,11.99,0.934,-3.2424,4.1756,-0.4828,-0.329,-0.4204,4.156,0.637,4.026,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4283,-0.266,-0.4193,0.6558,-0.4111,1,1,0,0.604,0.247,0.753,0,0,0.0,5,DESCENT_PHASE,-0.4828,-0.329
360,12.016,0.9241,-3.2491,4.1672,-0.4957,-0.3337,-0.4202,4.147,0.625,4.016,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4231,-0.2634,-0.4197,0.6515,-0.3959,1,1,0,0.601,0.248,0.752,0,0,0.0,5,DESCENT_PHASE,-0.4957,-0.3337
361,12.042,0.914,-3.2559,4.1588,-0.5071,-0.3374,-0.4197,4.139,0.612,4.006,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4183,-0.2612,-0.4205,0.6481,-0.4328,1,1,0,0.604,0.254,0.746,0,0,0.0,5,DESCENT_PHASE,-0.5071,-0.3374
362,12.068,0.9037,-3.2626,4.1504,-0.5147,-0.3383,-0.4198,4.13,0.6,3.996,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4147,-0.2599,-0.4204,0.6451,-0.3894,1,1,0,0.603,0.25,0.75,0,0,0.0,5,DESCENT_PHASE,-0.5147,-0.3383
363,12.095,0.8933,-3.2694,4.1421,-0.5203,-0.3399,-0.4187,4.122,0.588,3.986,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.4117,-0.2585,-0.4222,0.6439,-0.419,1,1,0,0.605,0.254,0.746,0,0,0.0,5,DESCENT_PHASE,-0.5203,-0.3399
364,12.121,0.8828,-3.2762,4.1337,-0.5221,-0.3389,-0.4184,4.114,0.575,3.976,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.41,-0.2579,-0.4227,0.6429,-0.3745,1,1,0,0.601,0.245,0.755,0,0,0.0,5,DESCENT_PHASE,-0.5221,-0.3389
365,12.148,0.8724,-3.283,4.1253,-0.5219,-0.3378,-0.4179,4.105,0.563,3.965,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.409,-0.2574,-0.4235,0.6425,-0.4089,1,1,0,0.602,0.249,0.751,0,0,0.0,5,DESCENT_PHASE,-0.5219,-0.3378
366,12.173,0.8621,-3.2896,4.117,-0.518,-0.3336,-0.4186,4.097,0.551,3.955,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3992,-0.2517,-0.4224,0.6333,-0.3852,1,1,0,0.598,0.244,0.756,0,0,0.0,5,DESCENT_PHASE,-0.518,-0.3336
367,12.199,0.8518,-3.2962,4.1086,-0.5119,-0.329,-0.4178,4.089,0.538,3.946,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3874,-0.2444,-0.4238,0.624,-0.4126,1,1,0,0.6,0.248,0.752,0,0,0.0,5,DESCENT_PHASE,-0.5119,-0.329
368,12.226,0.8417,-3.3027,4.1003,-0.5056,-0.322,-0.4176,4.08,0.526,3.936,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3759,-0.2381,-0.4241,0.6147,-0.3942,1,1,0,0.597,0.241,0.759,0,0,0.0,5,DESCENT_PHASE,-0.5056,-0.322
369,12.252,0.8318,-3.3089,4.0919,-0.496,-0.3145,-0.4184,4.072,0.515,3.926,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3659,-0.2323,-0.4227,0.6054,-0.421,1,1,0,0.6,0.244,0.756,0,0,0.0,5,DESCENT_PHASE,-0.496,-0.3145
370,12.277,0.8221,-3.315,4.0835,-0.4857,-0.3048,-0.4177,4.064,0.503,3.916,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3564,-0.2275,-0.424,0.5988,-0.3994,1,1,0,0.596,0.241,0.759,0,0,0.0,5,DESCENT_PHASE,-0.4857,-0.3048
371,12.303,0.8126,-3.3209,4.0752,-0.4731,-0.295,-0.4179,4.055,0.492,3.906,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3481,-0.223,-0.4236,0.592,-0.4241,1,1,0,0.6,0.242,0.758,0,0,0.0,5,DESCENT_PHASE,-0.4731,-0.295
372,12.328,0.8034,-3.3266,4.0668,-0.4611,-0.2836,-0.4179,4.047,0.481,3.897,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3401,-0.2195,-0.4235,0.5859,-0.4023,1,1,0,0.597,0.236,0.764,0,0,0.0,5,DESCENT_PHASE,-0.4611,-0.2836
373,12.355,0.7945,-3.3321,4.0585,-0.4463,-0.2723,-0.4184,4.038,0.471,3.887,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3334,-0.2163,-0.4228,0.5803,-0.4322,1,1,0,0.601,0.242,0.758,0,0,0.0,5,DESCENT_PHASE,-0.4463,-0.2723
374,12.382,0.7858,-3.3373,4.0501,-0.4317,-0.2598,-0.4184,4.03,0.461,3.878,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3272,-0.2139,-0.4227,0.5757,-0.4099,1,1,0,0.599,0.242,0.758,0,0,0.0,5,DESCENT_PHASE,-0.4317,-0.2598
375,12.407,0.7775,-3.3422,4.0417,-0.4157,-0.248,-0.4194,4.022,0.451,3.868,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.322,-0.2116,-0.421,0.5707,-0.427,1,1,0,0.603,0.244,0.756,0,0,0.0,5,DESCENT_PHASE,-0.4157,-0.248
376,12.432,0.7695,-3.3469,4.0333,-0.4009,-0.2354,-0.4189,4.013,0.442,3.859,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3167,-0.2099,-0.4219,0.5678,-0.4049,1,1,0,0.602,0.245,0.755,0,0,0.0,5,DESCENT_PHASE,-0.4009,-0.2354
377,12.457,0.7618,-3.3514,4.0249,-0.3846,-0.2238,-0.4191,4.005,0.433,3.849,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3125,-0.2083,-0.4215,0.5645,-0.4274,1,1,0,0.608,0.255,0.745,0,0,0.0,5,DESCENT_PHASE,-0.3846,-0.2238
378,12.483,0.7544,-3.3556,4.0166,-0.3695,-0.212,-0.4195,3.997,0.424,3.84,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3084,-0.207,-0.4209,0.5613,-0.4007,1,1,0,0.607,0.247,0.753,0,0,0.0,5,DESCENT_PHASE,-0.3695,-0.212
379,12.508,0.7474,-3.3597,4.0082,-0.3525,-0.2019,-0.4196,3.988,0.416,3.831,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3054,-0.2055,-0.4206,0.5589,-0.431,1,1,0,0.613,0.253,0.747,0,0,0.0,5,DESCENT_PHASE,-0.3525,-0.2019
380,12.532,0.7406,-3.3635,3.9998,-0.3366,-0.1919,-0.4196,3.98,0.408,3.822,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.3025,-0.2042,-0.4206,0.5569,-0.3967,1,1,0,0.612,0.254,0.746,0,0,0.0,5,DESCENT_PHASE,-0.3366,-0.1919
381,12.555,0.7342,-3.3672,3.9914,-0.3212,-0.1843,-0.4195,3.971,0.401,3.813,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2998,-0.2022,-0.4209,0.5549,-0.4222,1,1,0,0.619,0.251,0.749,0,0,0.0,5,DESCENT_PHASE,-0.3212,-0.1843
382,12.579,0.728,-3.3707,3.983,-0.3078,-0.177,-0.4199,3.963,0.394,3.803,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2968,-0.2003,-0.4202,0.5521,-0.4028,1,1,0,0.619,0.254,0.746,0,0,0.0,5,DESCENT_PHASE,-0.3078,-0.177
383,12.604,0.7222,-3.3742,3.9746,-0.2935,-0.172,-0.4196,3.955,0.387,3.794,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2945,-0.1977,-0.4207,0.5502,-0.4337,1,1,0,0.626,0.267,0.733,0,0,0.0,5,DESCENT_PHASE,-0.2935,-0.172
384,12.629,0.7165,-3.3775,3.9662,-0.2814,-0.1674,-0.4193,3.946,0.381,3.785,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2917,-0.195,-0.4212,0.5482,-0.4131,1,1,0,0.627,0.271,0.729,0,0,0.0,5,DESCENT_PHASE,-0.2814,-0.1674
385,12.655,0.7112,-3.3808,3.9578,-0.2686,-0.1652,-0.4197,3.938,0.374,3.776,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2896,-0.1916,-0.4205,0.5453,-0.4055,1,1,0,0.628,0.266,0.734,0,0,0.0,5,DESCENT_PHASE,-0.2686,-0.1652
386,12.68,0.706,-3.3841,3.9494,-0.2579,-0.1637,-0.4193,3.929,0.368,3.767,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.287,-0.1879,-0.4212,0.5431,-0.412,1,1,0,0.628,0.272,0.728,0,0,0.0,5,DESCENT_PHASE,-0.2579,-0.1637
387,12.705,0.7011,-3.3874,3.941,-0.2478,-0.1627,-0.4191,3.921,0.362,3.759,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2844,-0.184,-0.4215,0.5407,-0.4065,1,1,0,0.63,0.269,0.731,0,0,0.0,5,DESCENT_PHASE,-0.2478,-0.1627
388,12.73,0.6962,-3.3906,3.9327,-0.2407,-0.1623,-0.4189,3.913,0.356,3.75,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2808,-0.1799,-0.4218,0.5377,-0.3992,1,1,0,0.628,0.271,0.729,0,0,0.0,5,DESCENT_PHASE,-0.2407,-0.1623
389,12.755,0.6916,-3.3939,3.9243,-0.2342,-0.1625,-0.4193,3.904,0.351,3.741,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2772,-0.1756,-0.4212,0.534,-0.4247,1,1,0,0.632,0.275,0.725,0,0,0.0,5,DESCENT_PHASE,-0.2342,-0.1625
390,12.781,0.6869,-3.3971,3.9159,-0.2312,-0.1624,-0.4187,3.896,0.345,3.732,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2724,-0.1715,-0.4223,0.531,-0.4012,1,1,0,0.63,0.268,0.732,0,0,0.0,5,DESCENT_PHASE,-0.2312,-0.1624
391,12.806,0.6824,-3.4004,3.9075,-0.2286,-0.1636,-0.4185,3.888,0.339,3.723,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2675,-0.1667,-0.4226,0.5272,-0.4275,1,1,0,0.634,0.275,0.725,0,0,0.0,5,DESCENT_PHASE,-0.2286,-0.1636
392,12.831,0.6778,-3.4037,3.8992,-0.2285,-0.1645,-0.4185,3.879,0.334,3.714,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2616,-0.1621,-0.4226,0.5227,-0.4081,1,1,0,0.633,0.274,0.726,0,0,0.0,5,DESCENT_PHASE,-0.2285,-0.1645
393,12.857,0.6732,-3.407,3.8908,-0.2277,-0.1667,-0.4192,3.871,0.328,3.705,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.256,-0.1569,-0.4214,0.5174,-0.4132,1,1,0,0.635,0.272,0.728,0,0,0.0,5,DESCENT_PHASE,-0.2277,-0.1667
394,12.882,0.6687,-3.4104,3.8824,-0.229,-0.1689,-0.4185,3.862,0.323,3.697,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2495,-0.1516,-0.4226,0.5136,-0.3916,1,1,0,0.631,0.271,0.729,0,0,0.0,5,DESCENT_PHASE,-0.229,-0.1689
395,12.908,0.6641,-3.4138,3.874,-0.23,-0.1712,-0.4185,3.854,0.317,3.688,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2431,-0.1463,-0.4226,0.509,-0.4149,1,1,0,0.633,0.274,0.726,0,0,0.0,5,DESCENT_PHASE,-0.23,-0.1712
396,12.933,0.6594,-3.4173,3.8657,-0.2333,-0.1722,-0.4186,3.846,0.311,3.679,0.3973,-3.5847,0.2,0.0,0.0,0.0,-0.2357,-0.1414,-0.4223,0.5039,-0.389,1,1,0,0.63,0.274,0.726,0,0,0.0,5,DESCENT_PHASE,-0.2333,-0.1722
