step,time_s,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,agl,dist_xy,dist_3d,target_x,target_y,target_z,plat_vel_x,plat_vel_y,plat_vel_z,cmd_vx,cmd_vy,cmd_vz,cmd_speed,cmd_yaw,landing_phase,descent_phase,assist_type,collision_risk,clutter_density,navigability,escape_active,pred_escape_active,threat_acc,terrain_id,phase_reason,rel_vx_to_pad,rel_vy_to_pad,pad_frame_dx,pad_frame_dy
33,1.459,8.6288,1.5495,4.395,-1.1956,-0.047,1.4997,0.559,9.701,10.57,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3078,-0.401,1.632,2.1294,-0.7217,0,0,0,0.951,0.225,0.775,0,0,0.0,5,SEARCH_PHASE,-1.1956,-0.047,8.2316,5.1342
34,1.499,8.6043,1.5479,4.4259,-1.2256,-0.0839,1.5468,0.59,9.68,10.562,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3342,-0.4411,1.68,2.1902,-0.67,0,0,0,0.58,0.216,0.784,0,0,0.0,5,SEARCH_PHASE,-1.2256,-0.0839,8.207,5.1325
35,1.539,8.5792,1.5453,4.4578,-1.2538,-0.1262,1.5931,0.622,9.657,10.554,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3574,-0.399,1.7,2.2118,-0.6586,0,0,0,0.946,0.23,0.77,0,0,0.0,5,SEARCH_PHASE,-1.2538,-0.1262,8.182,5.13
36,1.579,8.5536,1.542,4.4904,-1.28,-0.1675,1.6281,0.655,9.634,10.546,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.3815,-0.4406,1.7,2.2344,-0.6646,0,0,0,0.585,0.222,0.778,0,0,0.0,5,SEARCH_PHASE,-1.28,-0.1675,8.1564,5.1266
37,1.619,8.5276,1.5378,4.5234,-1.3003,-0.2067,1.6509,0.688,9.61,10.537,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4055,-0.4821,1.7,2.2579,-0.6386,0,0,0,0.586,0.233,0.767,0,0,0.0,5,SEARCH_PHASE,-1.3003,-0.2067,8.1304,5.1225
38,1.658,8.5012,1.5329,4.5567,-1.3198,-0.2457,1.6656,0.721,9.585,10.528,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4294,-0.5238,1.7,2.282,-0.643,0,0,0,0.58,0.22,0.78,0,0,0.0,5,SEARCH_PHASE,-1.3198,-0.2457,8.104,5.1176
39,1.698,8.4745,1.5273,4.5902,-1.3369,-0.2828,1.6752,0.754,9.559,10.519,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4531,-0.5655,1.7,2.3068,-0.6304,0,0,0,0.58,0.221,0.779,0,0,0.0,5,SEARCH_PHASE,-1.3369,-0.2828,8.0772,5.1119
40,1.737,8.4474,1.5209,4.6238,-1.3558,-0.3194,1.6815,0.788,9.533,10.509,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.4766,-0.6074,1.7,2.3322,-0.6338,0,0,0,0.573,0.213,0.787,0,0,0.0,5,SEARCH_PHASE,-1.3558,-0.3194,8.0501,5.1055
41,1.773,8.4199,1.5138,4.6576,-1.3732,-0.3548,1.6859,0.822,9.506,10.499,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5,-0.6493,1.7,2.3583,-0.6228,0,0,0,0.572,0.214,0.786,0,0,0.0,5,SEARCH_PHASE,-1.3732,-0.3548,8.0226,5.0984
42,1.81,8.3921,1.506,4.6913,-1.3929,-0.3899,1.6885,0.856,9.478,10.488,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5233,-0.6913,1.7,2.385,-0.6405,0,0,0,0.57,0.21,0.79,0,0,0.0,5,SEARCH_PHASE,-1.3929,-0.3899,7.9948,5.0906
43,1.844,8.3638,1.4975,4.7251,-1.4116,-0.4242,1.6908,0.89,9.45,10.477,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5463,-0.7333,1.7,2.4123,-0.6316,0,0,0,0.573,0.215,0.785,0,0,0.0,5,SEARCH_PHASE,-1.4116,-0.4242,7.9666,5.0822
44,1.878,8.3352,1.4883,4.759,-1.431,-0.4595,1.6921,4.739,9.421,10.466,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5692,-0.7755,1.7,2.4401,-0.6335,0,0,0,0.571,0.216,0.784,0,0,0.0,5,SEARCH_PHASE,-1.431,-0.4595,7.9379,5.073
45,1.913,8.3063,1.4784,4.7929,-1.4479,-0.4955,1.6935,4.773,9.391,10.454,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.5919,-0.8178,1.7,2.4684,-0.6246,0,0,0,0.574,0.226,0.774,0,0,0.0,5,SEARCH_PHASE,-1.4479,-0.4955,7.909,5.0631
46,1.947,8.2769,1.4678,4.8267,-1.466,-0.5326,1.6943,4.807,9.36,10.441,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6144,-0.8603,1.7,2.4973,-0.6251,0,0,0,0.571,0.222,0.778,0,0,0.0,5,SEARCH_PHASE,-1.466,-0.5326,7.8797,5.0524
47,1.981,8.2473,1.4563,4.8606,-1.482,-0.5703,1.695,4.841,9.329,10.429,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6366,-0.9028,1.7,2.5266,-0.6172,0,0,0,0.573,0.223,0.777,0,0,0.0,5,SEARCH_PHASE,-1.482,-0.5703,7.85,5.041
48,2.015,8.2173,1.4442,4.8945,-1.4998,-0.6092,1.6953,4.875,9.297,10.415,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6585,-0.9455,1.7,2.5563,-0.6172,0,0,0,0.569,0.218,0.782,0,0,0.0,5,SEARCH_PHASE,-1.4998,-0.6092,7.82,5.0288
49,2.049,8.187,1.4312,4.9285,-1.5159,-0.6487,1.6958,4.908,9.265,10.402,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.6801,-0.9884,1.7,2.5864,-0.6105,0,0,0,0.57,0.223,0.777,0,0,0.0,5,SEARCH_PHASE,-1.5159,-0.6487,7.7897,5.0158
50,2.083,8.1563,1.4174,4.9624,-1.5342,-0.6893,1.6958,4.942,9.232,10.388,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7012,-1.0315,1.7,2.6169,-0.6095,0,0,0,0.565,0.22,0.78,0,0,0.0,5,SEARCH_PHASE,-1.5342,-0.6893,7.759,5.0021
51,2.117,8.1253,1.4028,4.9963,-1.5513,-0.7306,1.6959,4.976,9.198,10.373,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7218,-1.0749,1.7,2.6476,-0.6038,0,0,0,0.566,0.226,0.774,0,0,0.0,5,SEARCH_PHASE,-1.5513,-0.7306,7.728,4.9875
52,2.152,8.0938,1.3873,5.0302,-1.5711,-0.7728,1.6955,5.01,9.163,10.358,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7412,-1.1187,1.7,2.6783,-0.6016,0,0,0,0.561,0.218,0.782,0,0,0.0,5,SEARCH_PHASE,-1.5711,-0.7728,7.6966,4.972
53,2.185,8.062,1.371,5.0641,-1.5902,-0.8156,1.6952,5.044,9.127,10.342,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7436,-1.1273,1.7,2.6834,-0.5971,0,0,0,0.561,0.217,0.783,0,0,0.0,5,SEARCH_PHASE,-1.5902,-0.8156,7.6648,4.9557
54,2.218,8.0298,1.3538,5.098,-1.6122,-0.859,1.6929,5.078,9.091,10.326,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7421,-1.1272,1.7,2.6825,-0.5557,0,0,0,0.554,0.209,0.791,0,0,0.0,5,SEARCH_PHASE,-1.6122,-0.859,7.6325,4.9385
55,2.251,7.9971,1.3358,5.1318,-1.6338,-0.9026,1.6895,5.112,9.054,10.31,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7407,-1.127,1.7,2.6815,-0.5935,0,0,0,0.555,0.212,0.788,0,0,0.0,5,SEARCH_PHASE,-1.6338,-0.9026,7.5998,4.9205
56,2.283,7.964,1.3169,5.1655,-1.6555,-0.9437,1.6859,5.145,9.016,10.293,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7394,-1.1267,1.7,2.6805,-0.5471,0,0,0,0.548,0.203,0.797,0,0,0.0,5,SEARCH_PHASE,-1.6555,-0.9437,7.5667,4.9016
57,2.315,7.9305,1.2972,5.1991,-1.6768,-0.9855,1.6819,5.179,8.977,10.275,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.738,-1.1263,1.7,2.6794,-0.5448,0,0,0,0.547,0.209,0.791,0,0,0.0,5,SEARCH_PHASE,-1.6768,-0.9855,7.5332,4.8819
58,2.347,7.8965,1.2767,5.2327,-1.6977,-1.0247,1.6788,5.213,8.937,10.257,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7367,-1.1258,1.7,2.6784,-0.5395,0,0,0,0.54,0.195,0.805,0,0,0.0,5,SEARCH_PHASE,-1.6977,-1.0247,7.4992,4.8614
59,2.38,7.8622,1.2555,5.2662,-1.7148,-1.0612,1.6765,5.246,8.897,10.238,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7355,-1.1252,1.7,2.6773,-0.5375,0,0,0,0.538,0.199,0.801,0,0,0.0,5,SEARCH_PHASE,-1.7148,-1.0612,7.465,4.8402
60,2.412,7.8276,1.2336,5.2997,-1.732,-1.0951,1.6747,5.28,8.856,10.219,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7342,-1.1246,1.7,2.6762,-0.5261,0,0,0,0.53,0.186,0.814,0,0,0.0,5,SEARCH_PHASE,-1.732,-1.0951,7.4303,4.8182
61,2.444,7.7927,1.2111,5.3332,-1.7456,-1.1264,1.6738,5.313,8.814,10.2,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.733,-1.1238,1.7,2.6751,-0.5243,0,0,0,0.528,0.189,0.811,0,0,0.0,5,SEARCH_PHASE,-1.7456,-1.1264,7.3954,4.7957
62,2.476,7.7575,1.188,5.3667,-1.759,-1.1545,1.6735,5.347,8.772,10.181,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7318,-1.123,1.7,2.674,-0.5151,0,0,0,0.518,0.188,0.812,0,0,0.0,5,SEARCH_PHASE,-1.759,-1.1545,7.3602,4.7726
63,2.508,7.7221,1.1644,5.4001,-1.7687,-1.1795,1.6739,5.38,8.73,10.161,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7307,-1.1221,1.7,2.6729,-0.5137,0,0,0,0.515,0.192,0.808,0,0,0.0,5,SEARCH_PHASE,-1.7687,-1.1795,7.3248,4.749
64,2.539,7.6866,1.1404,5.4336,-1.7782,-1.2011,1.6748,5.414,8.687,10.142,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7295,-1.1211,1.7,2.6717,-0.506,0,0,0,0.505,0.178,0.822,0,0,0.0,5,SEARCH_PHASE,-1.7782,-1.2011,7.2893,4.725
65,2.571,7.6509,1.116,5.4672,-1.7839,-1.2193,1.6762,5.447,8.644,10.122,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7284,-1.1201,1.7,2.6706,-0.5049,0,0,0,0.501,0.174,0.826,0,0,0.0,5,SEARCH_PHASE,-1.7839,-1.2193,7.2536,4.7006
66,2.604,7.6151,1.0913,5.5007,-1.7897,-1.2339,1.6778,5.481,8.6,10.102,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7273,-1.119,1.7,2.6694,-0.4984,0,0,0,0.489,0.168,0.832,0,0,0.0,5,SEARCH_PHASE,-1.7897,-1.2339,7.2178,4.676
67,2.636,7.5793,1.0664,5.5343,-1.7919,-1.2451,1.6796,5.514,8.556,10.083,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7263,-1.1179,1.7,2.6683,-0.4975,0,0,0,0.484,0.171,0.829,0,0,0.0,5,SEARCH_PHASE,-1.7919,-1.2451,7.182,4.6511
68,2.668,7.5434,1.0413,5.5679,-1.7944,-1.2525,1.6815,5.548,8.513,10.064,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7252,-1.1168,1.7,2.6671,-0.4908,0,0,0,0.471,0.151,0.849,0,0,0.0,5,SEARCH_PHASE,-1.7944,-1.2525,7.1461,4.626
69,2.7,7.5075,1.0162,5.6016,-1.7937,-1.2566,1.6834,5.582,8.469,10.045,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7241,-1.1157,1.7,2.666,-0.4903,0,0,0,0.466,0.149,0.851,0,0,0.0,5,SEARCH_PHASE,-1.7937,-1.2566,7.1102,4.6009
70,2.732,7.4716,0.9911,5.6353,-1.7936,-1.2568,1.6851,5.615,8.425,10.026,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7231,-1.1145,1.7,2.6648,-0.4851,0,0,0,0.452,0.142,0.858,0,0,0.0,5,SEARCH_PHASE,-1.7936,-1.2568,7.0743,4.5757
71,2.763,7.4358,0.966,5.669,-1.7907,-1.2537,1.6866,5.649,8.381,10.008,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.722,-1.1134,1.7,2.6636,-0.4849,0,0,0,0.445,0.142,0.858,0,0,0.0,5,SEARCH_PHASE,-1.7907,-1.2537,7.0385,4.5507
72,2.795,7.4,0.9411,5.7028,-1.7886,-1.247,1.6879,5.683,8.338,9.99,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.721,-1.1122,1.7,2.6625,-0.5064,0,0,0,0.44,0.139,0.861,0,0,0.0,5,SEARCH_PHASE,-1.7886,-1.247,7.0028,4.5257
73,2.828,7.3644,0.9163,5.7366,-1.7837,-1.237,1.6886,5.717,8.295,9.973,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7199,-1.1111,1.7,2.6613,-0.4789,0,0,0,0.433,0.142,0.858,0,0,0.0,5,SEARCH_PHASE,-1.7837,-1.237,6.9671,4.501
74,2.857,7.3288,0.8918,5.7704,-1.778,-1.2256,1.6895,5.75,8.251,9.956,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7189,-1.1101,1.7,2.6602,-0.5181,0,0,0,0.434,0.141,0.859,0,0,0.0,5,SEARCH_PHASE,-1.778,-1.2256,6.9315,4.4765
75,2.887,7.2934,0.8676,5.8041,-1.7699,-1.2112,1.6897,5.784,8.208,9.939,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7178,-1.109,1.7,2.6591,-0.4958,0,0,0,0.426,0.139,0.861,0,0,0.0,5,SEARCH_PHASE,-1.7699,-1.2112,6.8961,4.4522
76,2.918,7.2582,0.8436,5.8379,-1.7601,-1.1971,1.6897,5.818,8.166,9.923,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7167,-1.108,1.7,2.6579,-0.5052,0,0,0,0.428,0.138,0.862,0,0,0.0,5,SEARCH_PHASE,-1.7601,-1.1971,6.8609,4.4283
77,2.946,7.2232,0.82,5.8717,-1.7508,-1.1819,1.6897,5.852,8.124,9.908,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7156,-1.107,1.7,2.6568,-0.4919,0,0,0,0.421,0.138,0.862,0,0,0.0,5,SEARCH_PHASE,-1.7508,-1.1819,6.8259,4.4047
78,2.974,7.1884,0.7967,5.9055,-1.7386,-1.1664,1.6893,5.886,8.082,9.893,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7145,-1.1061,1.7,2.6557,-0.5259,0,0,0,0.423,0.133,0.867,0,0,0.0,5,SEARCH_PHASE,-1.7386,-1.1664,6.7911,4.3813
79,3.002,7.1539,0.7737,5.9393,-1.7267,-1.1501,1.689,5.919,8.04,9.879,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7134,-1.1052,1.7,2.6546,-0.4745,0,0,0,0.415,0.132,0.868,0,0,0.0,5,SEARCH_PHASE,-1.7267,-1.1501,6.7566,4.3583
80,3.03,7.1196,0.751,5.9731,-1.7151,-1.1359,1.6887,5.953,7.999,9.865,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7122,-1.1043,1.7,2.6535,-0.5136,0,0,0,0.415,0.133,0.867,0,0,0.0,5,SEARCH_PHASE,-1.7151,-1.1359,6.7223,4.3356
81,3.057,7.0855,0.7286,6.0068,-1.703,-1.12,1.6882,5.987,7.958,9.852,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.7111,-1.1035,1.7,2.6525,-0.4844,0,0,0,0.406,0.133,0.867,0,0,0.0,5,SEARCH_PHASE,-1.703,-1.12,6.6882,4.3132
82,3.084,7.0517,0.7064,6.0406,-1.6912,-1.1057,1.6878,6.021,7.918,9.839,0.3973,-3.5847,0.2,0.0,0.0,0.0,-1.71,-1.1027,1.7,2.6514,-0.5018,0,0,0,0.407,0.132,0.868,0,0,0.0,5,SEARCH_PHASE,-1.6912,-1.1057,6.6544,4.2911
